cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,lower_bin_text,upper_bin_text,ecwin_inc,ecwin_chal,ecwin_3rd,ecwin_nomajority,total_ev_inc,ev_inc_hi,ev_inc_lo,total_ev_chal,ev_chal_hi,ev_chal_lo,count,timestamp,simulations
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,330.4365,345,314,207.5635,224,193,181,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Trump +1,Trump +2,1,0,0,0,319.5541,340,296,218.4459,242,198,314,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,396.5,479,367,141.5,171,59,6,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",TIE,Trump +1,.9834906,.0165094,0,0,310.7642,331,286,227.2359,252,207,424,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +9,Biden +8,.0002393,.9997606,0,0,175.9933,219,131,362.0067,407,319,4178,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +8,Biden +7,.0009787,.9987766,0,.0002447,192.7632,232,150,345.2368,388,306,4087,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +7,Biden +6,.008845,.9895942,0,.0015609,209.5385,248,169,328.4615,369,290,3844,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +6,Biden +5,.0267663,.967009,0,.0062247,226.4977,259,188,311.5023,350,279,3213,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +5,Biden +4,.1027607,.8834356,0,.0138037,242.1959,270,207,295.8041,331,268,2608,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +4,Biden +3,.282353,.6906863,0,.0269608,257.6206,285,229,280.3794,309,253,2040,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +3,Biden +2,.5264969,.4501032,0,.0233999,271.0151,297,244,266.9849,294,241,1453,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +2,Biden +1,.7546072,.2337536,0,.0116392,283.7313,310,259,254.2687,279,228,1031,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,33.5,60,7,504.5,531,478,2,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,80,82,78,458,460,456,2,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,21.5,39,4,516.5,534,499,2,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,54.88889,77,20,483.1111,518,461,18,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,57.61905,80,29,480.381,509,458,21,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,63.84615,98,31,474.1538,507,440,26,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,75.28947,86,56,462.7105,482,452,38,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,70.16666,105,43,467.8333,495,433,48,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,82.5567,113,47,455.4433,491,425,97,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +1,TIE,.9092219,.0792507,0,.0115274,297.3818,322,270,240.6181,268,216,694,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,91.5419,119,63,446.4581,475,419,179,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,96.19367,123,67,441.8063,471,415,253,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,101.2136,125,68,436.7864,470,413,440,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,106.257,125,77,431.743,461,413,607,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,114.1456,136,85,423.8544,453,402,996,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,120.9972,157,92,417.0028,446,381,1428,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,128.2602,163,99,409.7398,439,375,1910,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,138.103,178,110,399.897,428,360,2582,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,148.6348,188,118,389.3652,420,350,3234,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/29/2020,Trump,Biden,"",Biden +10,Biden +9,.0005336,.9994664,0,0,162.076,203,125,375.924,413,335,3748,22:17:03 29 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,372.1667,396,355,165.8333,183,142,12,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,371.1875,401,340,166.8125,198,137,16,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,363.8947,397,343,174.1053,195,141,19,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,350.2667,369.5,331.5,187.7333,206.5,168.5,30,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,355.825,376.5,333,182.175,205,161.5,40,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,344.7895,368,326,193.2105,212,170,95,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,333.693,350,318,204.307,220,188,114,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,328.467,345,311,209.533,227,193,212,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +1,Trump +2,.9941349,.0058651,0,0,318.2493,337,296,219.7507,242,201,341,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,387.6667,416,367,150.3333,171,122,3,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,397.1667,427,375,140.8333,163,111,6,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",TIE,Trump +1,.9770355,.0208768,0,.0020877,309.4154,328,287,228.5845,251,210,479,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +9,Biden +8,.0004947,.999258,0,.0002473,180.7724,220,140,357.2275,398,318,4043,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +8,Biden +7,.0012389,.9980178,0,.0007433,196.3865,235,158,341.6135,380,303,4036,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +7,Biden +6,.0065928,.9920886,0,.0013186,212.4776,248,176,325.5224,362,290,3792,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +6,Biden +5,.0230933,.9723488,0,.0045579,227.5627,259,190,310.4373,348,279,3291,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +5,Biden +4,.1030889,.8827689,0,.0141422,242.9851,270,211,295.0149,327,268,2687,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +4,Biden +3,.2367925,.7391509,0,.0240566,256.2245,282,229,281.7755,309,256,2120,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +3,Biden +2,.5084525,.4616385,0,.029909,270.5143,296,245,267.4857,293,242,1538,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +2,Biden +1,.7450628,.2378815,0,.0170557,282.5521,310,259,255.4479,279,228,1114,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,32,60,4,506,534,478,2,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,71.5,82,61,466.5,477,456,2,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,41.66667,76,4,496.3333,534,462,3,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,56.72222,81,15,481.2778,523,457,18,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,53.2,77,27,484.8,511,461,20,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,65.92308,114,33,472.0769,505,424,26,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,70.31818,85,48,467.6818,490,453,44,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,75.28571,125,39,462.7143,499,413,42,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,79.80434,107,39,458.1956,499,431,92,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +1,TIE,.9001387,.0846047,0,.0152566,296.1331,322,270,241.8669,268,216,721,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,90.44505,116,62,447.5549,476,422,182,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,96.30078,125,60,441.6992,478,413,256,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,100.6879,125,68,437.312,470,413,423,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,107.5104,126,77,430.4896,461,412,623,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,114.976,144,80,423.024,458,394,959,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,122.4684,160,93,415.5316,445,378,1424,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,130.0854,164,99,407.9146,439,374,1851,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,141.8604,181,111,396.1396,427,357,2508,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,153.7118,194,119,384.2882,419,344,3168,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/28/2020,Trump,Biden,"",Biden +10,Biden +9,.0002741,.9994518,0,.0002741,166.7933,208,125,371.2067,413,330,3648,21:36:04 28 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,386,411,362,152,176,127,11,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,371.0588,404,355,166.9412,183,134,17,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,371.2222,390,351,166.7778,187,148,18,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,357.4546,374,341,180.5455,197,164,33,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,352.2391,369,336,185.7609,202,169,46,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,345.3125,367,328,192.6875,210,171,96,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,335.5413,353,319,202.4587,219,185,109,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +2,Trump +3,.9954751,.0045249,0,0,329.8597,349,311,208.1403,227,189,221,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +1,Trump +2,.9971182,.0028818,0,0,320.4582,341,296,217.5418,242,197,347,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,405.75,469,353,132.25,185,69,4,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,386.6667,403,355,151.3333,183,135,6,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",TIE,Trump +1,.9899396,.0080483,0,.0020121,310.4467,331,288,227.5533,250,207,497,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +9,Biden +8,.0010152,.9989848,0,0,181.1264,220,139,356.8736,399,318,3940,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +8,Biden +7,.0020065,.9974918,0,.0005016,196.9714,236,157,341.0286,381,302,3987,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +7,Biden +6,.0067622,.9910738,0,.0021639,211.7666,248,174,326.2334,364,290,3697,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +6,Biden +5,.029749,.9649829,0,.0052681,228.3452,259,192,309.6548,346,279,3227,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +5,Biden +4,.1019548,.8758145,0,.0222307,243.3024,270,211,294.6976,327,268,2609,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +4,Biden +3,.289386,.6782485,0,.0323655,257.5973,284,228,280.4027,310,254,2101,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +3,Biden +2,.523622,.4488189,0,.0275591,271.0433,298,245,266.9567,293,240,1524,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +2,Biden +1,.7962128,.1884581,0,.0153291,285.5455,311,259,252.4545,279,227,1109,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,4,4,4,534,534,534,1,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,59.5,70,49,478.5,489,468,2,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,80,80,80,458,458,458,1,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,49.4,72.5,22,488.6,516,465.5,10,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,50.41667,76,18,487.5833,520,462,12,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,54,82,23,484,515,456,23,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,69.09677,103,39,468.9032,499,435,31,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,70.07692,95,45,467.9231,493,443,39,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,73.25423,106,32,464.7458,506,432,59,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,83.53271,113,45,454.4673,493,425,107,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +1,TIE,.9227586,.0634483,0,.0137931,297.92,322,274,240.08,264,216,725,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,90.26667,119,56,447.7333,482,419,195,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,95.44558,125,63,442.5544,475,413,294,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,101.0228,125,69,436.9772,469,413,438,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,107.6288,126,75,430.3712,463,412,660,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,115.7071,144,83,422.2929,455,394,1048,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,122.3836,161,93,415.6164,445,377,1478,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,130.1061,166,98,407.8939,440,372,1904,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,140.4517,181,112,397.5482,426,357,2559,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,152.9493,194,119,385.0507,419,344,3176,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/27/2020,Trump,Biden,"",Biden +10,Biden +9,.0002748,.9997252,0,0,165.6881,207,125,372.3119,413,331,3639,21:01:03 27 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,380.6,426.5,355,157.4,183,111.5,10,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,373.2222,428,349,164.7778,189,110,18,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,362.1,382,340,175.9,198,156,20,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,355.2703,376,341,182.7297,197,162,37,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,352,370,337,186,201,168,51,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,345.6832,362,326,192.3168,212,176,101,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +3,Trump +4,.9902912,.0097087,0,0,336.6505,351,319,201.3495,219,187,103,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +2,Trump +3,.9958678,.0041322,0,0,328.6157,348,310,209.3843,228,190,242,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +1,Trump +2,.9972452,0,0,.0027548,320.1763,337,299,217.8237,239,201,363,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,399.4,470,367,138.6,171,68,5,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,381.8571,423,355,156.1429,183,115,7,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",TIE,Trump +1,.9716599,.01417,0,.01417,311.7328,333,289,226.2672,249,205,494,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +9,Biden +8,.0010482,.9986897,0,.0002621,181.5351,219,140,356.4649,398,319,3816,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +8,Biden +7,.0020182,.9969727,0,.0010091,196.5308,235,154,341.4692,384,303,3964,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +7,Biden +6,.0116086,.9861802,0,.0022112,211.725,248,175,326.275,363,290,3618,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +6,Biden +5,.034375,.9615625,0,.0040625,228.2375,259,193,309.7625,345,279,3200,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +5,Biden +4,.1032736,.8799688,0,.0167576,243.6196,270,213,294.3804,325,268,2566,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +4,Biden +3,.3039499,.6628131,0,.033237,258.2187,285,230,279.7813,308,253,2076,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +3,Biden +2,.5469049,.421187,0,.0319081,272.0823,298,246,265.9177,292,240,1567,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +2,Biden +1,.7889991,.1929666,0,.0180343,285.6826,310,259,252.3174,279,228,1109,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,30.5,57,4,507.5,534,481,2,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,70,70,70,468,468,468,1,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,60.5,82,39,477.5,499,456,2,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,48.2,74,17,489.8,521,464,10,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,49.5,76,16,488.5,522,462,12,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,60,85,29,478,509,453,27,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,66.05714,92,23,471.9429,515,446,35,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,66.91892,98,44,471.0811,494,440,37,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,73.23438,103,38,464.7656,500,435,64,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,83.90244,115,48,454.0976,490,423,123,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +1,TIE,.9334204,.0561358,0,.0104439,299.0679,322,274,238.9321,264,216,766,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,89.86224,122,60,448.1378,478,416,196,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,96.40867,125,62,441.5913,476,413,323,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,99.93764,125,64,438.0623,474,413,449,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,108.3699,126,76,429.6301,462,412,711,20:38:03 26 Oct 2020,40000
2020,President,polls-plus,10/26/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,115.9944,141,88,422.0056,450,397,1072,20:38:03 26 Oct 2020,40000
