cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/20/2020,7/29/2020,Morning Consult,797,lv,.0624867,0,50,49.89422,51.22772,T,68425,128111
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/19/2020,7/28/2020,Morning Consult,797,lv,.0629674,0,50,49.89422,51.23946,T,68424,128110
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/18/2020,7/27/2020,Morning Consult,797,lv,.0629028,0,50,49.89422,51.24988,T,68423,128109
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/16/2020,7/25/2020,Morning Consult,797,lv,.062657,0,49,48.89425,50.26933,T,68422,128108
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/15/2020,7/24/2020,Morning Consult,797,lv,.0625379,0,49,48.89425,50.27839,T,68421,128107
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/14/2020,7/23/2020,Morning Consult,797,lv,.0624195,0,48,47.89433,49.28732,T,68420,128106
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/13/2020,7/22/2020,Morning Consult,797,lv,.062362,0,47,46.89447,48.29698,T,68419,128105
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/12/2020,7/21/2020,Morning Consult,797,lv,.0623646,0,48,47.89433,49.3081,T,68418,128104
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/11/2020,7/20/2020,Morning Consult,797,lv,.0623672,0,48,47.89433,49.31678,T,68417,128103
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/10/2020,7/19/2020,Morning Consult,797,lv,.0623698,0,48,47.89433,49.32826,T,68416,128102
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/9/2020,7/18/2020,Morning Consult,797,lv,.0623724,0,49,48.89425,50.34063,T,68415,128101
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/8/2020,7/17/2020,Morning Consult,797,lv,.062375,0,48,47.89433,49.34798,T,68414,128100
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/7/2020,7/16/2020,Morning Consult,797,lv,.0623776,0,49,48.89425,50.35134,T,68413,128099
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/6/2020,7/15/2020,Morning Consult,797,lv,.0623802,0,49,48.89425,50.35104,T,68412,128098
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/5/2020,7/14/2020,Morning Consult,797,lv,.0623811,0,50,49.89422,51.35032,T,68411,128097
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/4/2020,7/13/2020,Morning Consult,797,lv,.062382,0,50,49.89422,51.34791,T,68410,128096
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/3/2020,7/12/2020,Morning Consult,797,lv,.0623829,0,50,49.89422,51.34344,T,68409,128095
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/2/2020,7/11/2020,Morning Consult,797,lv,.0623838,0,50,49.89422,51.3375,T,68408,128094
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/1/2020,7/10/2020,Morning Consult,797,lv,.0623847,0,51,50.89425,52.33056,T,68407,128093
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/30/2020,7/9/2020,Morning Consult,797,lv,.0623856,0,50,49.89422,51.32131,T,68406,128092
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/29/2020,7/8/2020,Morning Consult,797,lv,.0623866,0,51,50.89425,52.30156,T,68405,128091
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/28/2020,7/7/2020,Morning Consult,797,lv,.0623875,0,51,50.89425,52.28759,T,68404,128090
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/27/2020,7/6/2020,Morning Consult,797,lv,.0623884,0,50,49.89422,51.2779,T,68403,128089
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/26/2020,7/5/2020,Morning Consult,797,lv,.0623893,0,51,50.89425,52.26414,T,68402,128088
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/25/2020,7/4/2020,Morning Consult,797,lv,.0623893,0,50,49.89422,51.25135,T,68401,128087
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/24/2020,7/3/2020,Morning Consult,797,lv,.0623893,0,50,49.89422,51.23949,T,68400,128086
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/23/2020,7/2/2020,Morning Consult,797,lv,.0623893,0,50,49.89422,51.22758,T,68399,128085
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/22/2020,7/1/2020,Morning Consult,797,lv,.0623893,0,49,48.89425,50.21296,T,68398,128084
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/21/2020,6/30/2020,Morning Consult,797,lv,.0623893,0,49,48.89425,50.20201,T,68397,128083
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/20/2020,6/29/2020,Morning Consult,797,lv,.0623893,0,48,47.89433,49.1896,T,68396,128082
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/19/2020,6/28/2020,Morning Consult,797,lv,.0623893,0,49,48.89425,50.17987,T,68395,128081
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/18/2020,6/27/2020,Morning Consult,797,lv,.0623893,0,49,48.89425,50.17329,T,68394,128080
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/17/2020,6/26/2020,Morning Consult,797,lv,.0623893,0,48,47.89433,49.17345,T,68393,128079
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/16/2020,6/25/2020,Morning Consult,797,lv,.0623893,0,49,48.89425,50.17965,T,68392,128078
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/15/2020,6/24/2020,Morning Consult,797,lv,.0623893,0,50,49.89422,51.18388,T,68391,128077
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/14/2020,6/23/2020,Morning Consult,797,lv,.0623893,0,49,48.89425,50.18925,T,68390,128076
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/13/2020,6/22/2020,Morning Consult,797,lv,.0623893,0,49,48.89425,50.20166,T,68389,128075
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/12/2020,6/21/2020,Morning Consult,797,lv,.0623893,0,49,48.89425,50.21311,T,68388,128074
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/11/2020,6/20/2020,Morning Consult,797,lv,.0623893,0,48,47.89433,49.22565,T,68387,128073
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/10/2020,6/19/2020,Morning Consult,797,lv,.0623893,0,48,47.89433,49.24035,T,68386,128072
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/9/2020,6/18/2020,Morning Consult,797,lv,.0623893,0,48,47.89433,49.26015,T,68385,128071
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/8/2020,6/17/2020,Morning Consult,797,lv,.0623893,0,48,47.89433,49.27861,T,68384,128070
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/7/2020,6/16/2020,Morning Consult,797,lv,.0620233,0,49,48.89425,50.29715,T,68383,128069
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/6/2020,6/15/2020,Morning Consult,797,lv,.0617009,0,49,48.89425,50.3155,T,68382,128068
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/5/2020,6/14/2020,Morning Consult,797,lv,.0614916,0,49,48.89425,50.33643,T,68381,128067
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/4/2020,6/13/2020,Morning Consult,797,lv,.0613083,0,49,48.89425,50.3604,T,68380,128066
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/3/2020,6/12/2020,Morning Consult,797,lv,.0612301,0,49,48.89425,50.39136,T,68379,128065
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/2/2020,6/11/2020,Morning Consult,797,lv,.0611682,0,49,48.89425,50.42308,T,68378,128064
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/1/2020,6/10/2020,Morning Consult,797,lv,.0612086,0,49,48.89425,50.45525,T,68377,128063
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/31/2020,6/9/2020,Morning Consult,797,lv,.0612576,0,49,48.89425,50.49128,T,68376,128062
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/30/2020,6/8/2020,Morning Consult,797,lv,.0614105,0,49,48.89425,50.52836,T,68375,128061
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/29/2020,6/7/2020,Morning Consult,797,lv,.061469,0,49,48.89425,50.57252,T,68374,128060
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/28/2020,6/6/2020,Morning Consult,797,lv,.0616333,0,48,47.89433,49.6103,T,68373,128059
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/27/2020,6/5/2020,Morning Consult,797,lv,.0616194,0,48,47.89433,49.65577,T,68372,128058
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/26/2020,6/4/2020,Morning Consult,797,lv,.0616042,0,48,47.89433,49.70955,T,68371,128057
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/25/2020,6/3/2020,Morning Consult,797,lv,.0615728,0,49,48.89425,50.76504,T,68370,128056
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/24/2020,6/2/2020,Morning Consult,797,lv,.0615127,0,48,47.89433,49.82014,T,68369,128055
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/23/2020,6/1/2020,Morning Consult,797,lv,.0615017,0,48,47.89433,49.87242,T,68368,128054
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/22/2020,5/31/2020,Morning Consult,797,lv,.0614438,0,48,47.89433,49.9253,T,68367,128053
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/21/2020,5/30/2020,Morning Consult,797,lv,.0614455,0,49,48.89425,50.97359,T,68366,128052
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/20/2020,5/29/2020,Morning Consult,797,lv,.0614153,0,50,49.89422,52.01727,T,68365,128051
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/19/2020,5/28/2020,Morning Consult,797,lv,.0613679,0,50,49.89422,52.07058,T,68364,128050
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/18/2020,5/27/2020,Morning Consult,797,lv,.0613207,0,49,48.89425,51.11522,T,68363,128049
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/16/2020,5/25/2020,Morning Consult,797,lv,.06117,0,48,47.89433,50.20404,T,68362,128048
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/15/2020,5/24/2020,Morning Consult,797,lv,.0612287,0,48,47.89433,50.22984,T,68361,128047
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/14/2020,5/23/2020,Morning Consult,797,lv,.0613256,0,49,48.89425,51.26557,T,68360,128046
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/13/2020,5/22/2020,Morning Consult,797,lv,.061555,0,48,47.89433,50.30213,T,68359,128045
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/12/2020,5/21/2020,Morning Consult,797,lv,.0618328,0,48,47.89433,50.34151,T,68358,128044
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/11/2020,5/20/2020,Morning Consult,797,lv,.0622483,0,48,47.89433,50.38465,T,68357,128043
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/10/2020,5/19/2020,Morning Consult,797,lv,.0627392,0,48,47.89433,50.41147,T,68356,128042
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/9/2020,5/18/2020,Morning Consult,797,lv,.0633134,0,47,46.89447,49.42511,T,68355,128041
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/8/2020,5/17/2020,Morning Consult,797,lv,.0640044,0,48,47.89433,50.44069,T,68354,128040
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/7/2020,5/16/2020,Morning Consult,797,lv,.0644416,0,49,48.89425,51.45517,T,68353,128039
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/6/2020,5/15/2020,Morning Consult,797,lv,.0651816,0,49,48.89425,51.54751,T,68352,128038
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/5/2020,5/14/2020,Morning Consult,797,lv,.0660382,0,49,48.89425,51.55373,T,68351,128037
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/4/2020,5/13/2020,Morning Consult,797,lv,.0672197,0,47,46.89447,49.55,T,68350,128036
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/3/2020,5/12/2020,Morning Consult,797,lv,.0686504,0,47,46.89447,49.54098,T,68349,128035
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/2/2020,5/11/2020,Morning Consult,797,lv,.0704648,0,47,46.89447,49.52937,T,68348,128034
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/1/2020,5/10/2020,Morning Consult,797,lv,.0726131,0,47,46.89447,49.5131,T,68347,128033
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/30/2020,5/9/2020,Morning Consult,797,lv,.0751499,0,47,46.89447,49.49487,T,68346,128032
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/29/2020,5/8/2020,Morning Consult,797,lv,.0781471,0,48,47.89433,50.48281,T,68345,128031
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/28/2020,5/7/2020,Morning Consult,797,lv,.0813882,0,48,47.89433,50.47391,T,68344,128030
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/27/2020,5/6/2020,Morning Consult,797,lv,.0851834,0,48,47.89433,50.46227,T,68343,128029
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/26/2020,5/5/2020,Morning Consult,797,lv,.0896563,0,49,48.89425,51.44554,T,68342,128028
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/29/2020,9/1/2020,Fox News/Beacon Research/Shaw & Co. Research,801,lv,1.44686,0,50,50.16708,51.32251,"",68340,128021
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/21/2020,8/28/2020,Opinium,700,lv,.724939,0,53.45,52.56325,53.80711,"",68325,127986
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/21/2020,8/30/2020,Morning Consult,811,lv,.0854742,0,52,51.89432,53.12932,T,68290,127911
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/21/2020,8/23/2020,Change Research,925,lv,.8094564,0,49,49.30257,50.55562,"",68209,127746
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/14/2020,8/23/2020,Trafalgar Group,1011,lv,.6522493,0,45.4,48.38859,49.64752,"",68202,127738
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/16/2020,8/19/2020,Redfield & Wilton Strategies,672,lv,.7115411,0,49,50.01896,51.21465,"",68158,127659
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/13/2020,8/17/2020,Civiqs,754,rv,.620737,0,51,50.54422,51.69051,"",68149,127646
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/2/2020,8/4/2020,OnMessage Inc.,400,lv,.5514615,0,47,48.69492,49.94768,"",68116,127580
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/7/2020,8/16/2020,Morning Consult,788,lv,.5175676,0,49,48.89425,50.00179,"",68089,127548
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/5/2020,8/6/2020,Rasmussen Reports/Pulse Opinion Research,750,lv,.8990448,0,55.17,54.43534,55.63725,"",68037,127419
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/7/2020,8/9/2020,Change Research,384,lv,.4822098,0,47,47.30201,48.47797,"",68016,127367
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/4/2020,8/9/2020,Marquette University Law School,694,lv,1.442694,0,50,50.00658,51.2055,"",68000,127332
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/27/2020,8/6/2020,YouGov,734,rv,.7103661,0,49,50.1313,51.40997,"",67970,127274
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,8/4/2020,8/7/2020,YouGov,994,lv,1.060353,0,48,48.24294,49.46143,"",67963,127267
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/30/2020,7/31/2020,David Binder Research,200,lv,.3355042,0,53,51.26656,52.55643,"",67945,127218
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/14/2020,6/18/2020,Marquette University Law School,686,lv,1.427592,0,52,52.00657,53.35871,"",66886,127172
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/3/2020,5/7/2020,Marquette University Law School,650,lv,1.359231,0,49,49.00658,51.63166,"",66252,127171
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/22/2020,7/27/2020,Hodas & Associates,600,lv,.7015365,0,52.1,51.49436,52.84592,"",67908,127131
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/11/2020,7/17/2020,Global Strategy Group,600,lv,.5534775,0,51,49.43084,50.87533,"",67869,127068
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/19/2020,7/24/2020,Redfield & Wilton Strategies,742,lv,.7439694,0,45,46.01379,47.39397,"",67843,126987
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/24/2020,7/26/2020,Change Research,392,lv,.4384891,0,48,48.30237,49.64981,"",67813,126907
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/17/2020,5/26/2020,Morning Consult,740,lv,.0568758,0,49,48.89425,51.17523,T,67804,126890
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/17/2020,7/26/2020,Morning Consult,809,lv,.0637221,0,50,49.89422,51.25978,T,67696,126760
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/22/2020,7/22/2020,Gravis Marketing,796,lv,.8810714,0,50,49.54031,50.93027,"",67651,126606
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/15/2020,7/20/2020,Spry Strategies,700,lv,.7138253,0,46.3,48.15095,49.56054,"",67630,126530
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,7/10/2020,7/12/2020,Change Research,601,lv,.5765167,0,48,48.30237,49.77306,"",67092,125355
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/26/2020,6/28/2020,Change Research,502,lv,.5248306,0,51,51.30253,52.63419,"",66961,125034
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/23/2020,6/25/2020,Trafalgar Group,1021,lv,.6540527,0,44.6,47.58429,48.91882,"",66932,124981
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/14/2020,6/19/2020,Redfield & Wilton Strategies,846,lv,.7862581,0,45,46.01379,47.34729,"",66909,124936
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/12/2020,6/16/2020,Hodas & Associates,600,lv,.7015365,0,55.33,54.72777,56.10351,"",66901,124920
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/8/2020,6/15/2020,Siena College/The New York Times Upshot,655,rv,1.218247,0,49,50.17378,51.60817,"",66897,124899
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,1/8/2020,1/12/2020,Marquette University Law School,701,lv,1.45004,0,48,48.00657,50.74412,"",63282,124824
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,12/3/2019,12/8/2019,Marquette University Law School,652,lv,1.284856,0,49,49.00658,52.13673,"",63090,124823
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,11/13/2019,11/17/2019,Marquette University Law School,685,lv,1.375621,0,45,45.00654,47.42066,"",62674,124822
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,Change Research,231,lv,.3064567,0,48,48.30237,49.70119,"",66831,124715
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/30/2020,6/2/2020,Fox News/Beacon Research/Shaw & Co. Research,801,rv,1.294408,0,49,50.05522,51.82451,"",66726,124471
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/29/2020,5/31/2020,Change Research,382,lv,.4973621,0,45,45.30082,47.17903,"",66715,124439
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/10/2020,5/14/2020,Redfield & Wilton Strategies,875,lv,.7969701,0,48,49.01845,51.59765,"",66507,123931
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,5/6/2020,5/8/2020,Hodas & Associates,600,lv,.7015365,0,51.5,50.89408,53.54737,"",66402,123703
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/13/2020,4/15/2020,Hodas & Associates,600,lv,.7015365,0,50,49.39388,51.94149,"",65908,122094
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/20/2020,4/21/2020,Public Policy Polling,1415,v,1.130882,0,50,48.7505,51.24809,"",65903,122086
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/15/2020,4/20/2020,Ipsos,645,rv,.8281578,0,43,44.37277,46.87808,"",65865,121903
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,4/6/2020,4/8/2020,Garin-Hart-Yang Research Group,301,lv,.4699908,0,48,46.6031,49.50134,"",65735,121499
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,3/24/2020,3/29/2020,Marquette University Law School,813,rv,1.467748,0,48,48.89425,51.76392,"",65050,120701
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,3/17/2020,3/19/2020,Hodas & Associates,600,lv,.7015365,0,46.5,45.8961,48.61176,"",65003,120541
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,3/17/2020,3/25/2020,Baldwin Wallace University,822,rv,.6705672,0,44.9,46.20993,48.99142,"",64988,120502
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,3/10/2020,3/11/2020,Public Policy Polling,1727,v,1.749676,0,48,47.46785,50.16734,"",64807,119955
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,3/6/2020,3/8/2020,YouGov,459,rv,.6826778,0,44,45.12283,47.78623,"",64768,119818
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,3/5/2020,3/7/2020,Optimus,502,lv,.6686068,0,43.07,44.42351,47.04041,"",64757,119789
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,2/6/2020,2/18/2020,Expedition Strategies,500,rv,.6358964,0,42,43.47928,46.24141,"",64743,119732
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,2/19/2020,2/23/2020,Marquette University Law School,1000,rv,1.76694,0,46,46.89191,49.70293,"",64588,119094
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,2/11/2020,2/20/2020,YouGov,936,rv,1.123359,0,45,46.12568,48.92991,"",64500,118781
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,2/12/2020,2/18/2020,Quinnipiac University,823,rv,1.210217,0,42,43.12601,45.88591,"",64472,118606
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,1/14/2020,1/16/2020,Tarrance Group,500,lv,.8299353,0,47,46.85511,49.59531,"",63578,117018
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,1/5/2020,1/8/2020,Fox News/Beacon Research/Shaw & Co. Research,1504,rv,2.083902,0,46,47.05204,49.86464,"",63246,115582
2020,Wisconsin,11/2/2020,Joseph R. Biden Jr.,12/3/2019,12/5/2019,Optimus,610,lv,.7452961,0,39.08,40.41039,43.36515,"",63026,114314
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,10/20/2020,11/1/2020,SurveyMonkey,738,lv,.3180303,.3180303,32,31.38145,31.39134,T,72664,136417
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,10/18/2020,10/31/2020,SurveyMonkey,798,lv,.0479016,.0467876,33,32.37516,32.38048,T,72526,136148
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,10/17/2020,10/30/2020,SurveyMonkey,805,lv,.0236638,.0225631,32,31.38145,31.38717,T,72425,135951
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,10/16/2020,10/29/2020,SurveyMonkey,791,lv,.0228282,.0212355,32,31.38145,31.38797,T,72346,135786
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,10/1/2020,10/28/2020,SurveyMonkey,1359,lv,.2470967,.172393,32,31.38145,31.40074,T,72243,135583
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,1315,lv,.0161758,.0109093,33,32.37516,32.39347,T,72089,135216
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1271,lv,.0341592,.0190656,33,32.37516,32.4062,T,71979,134982
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1250,lv,.0171968,.0091983,33,32.37516,32.41669,T,71894,134808
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1223,lv,.0172768,.0088393,33,32.37516,32.42923,T,71827,134673
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1203,lv,.0369667,.0154744,33,32.37516,32.48156,T,71766,134542
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,10/19/2020,10/20/2020,Triton Polling & Research,544,lv,.5765287,.4558599,37.9,37.2533,37.26231,"",71748,134435
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1154,lv,0,0,32,31.38145,31.50283,T,71683,134343
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1115,lv,.0189664,.0070573,32,31.38145,31.52039,T,71570,134118
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1075,lv,.0188888,.0065891,32,31.38145,31.5382,T,71468,133906
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,1020,lv,.0185693,.0060458,33,32.37516,32.5521,T,71383,133722
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,1002,lv,.0189597,.005732,34,33.36923,33.57098,T,71301,133561
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,972,lv,.0191807,.0053528,35,34.36367,34.59243,T,71243,133444
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,914,lv,.0188782,.0048293,34,33.36923,33.62043,T,71182,133317
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/16/2020,10/14/2020,SurveyMonkey,857,lv,.0359168,.0083527,34,33.36923,33.64255,T,71108,133167
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,824,lv,0,0,34,33.36923,33.66464,T,71014,132960
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,771,lv,.0187516,.0034887,34,33.36923,33.68835,T,70973,132803
2020,West Virginia,11/2/2020,Joseph R. Biden Jr.,10/1/2020,10/6/2020,Research America Inc.,450,lv,.6126379,.2137109,39,38.5107,38.67395,"",70703,132427
