cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/2/20,TX-7,Lizzie Fletcher,Wesley Hunt,1,Polls adjusted for house effects & other factors,5.339428,.7431874,.7431874,.7431874,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,Stephen Daniel,Ron Wright,4,Expert ratings adjusted for national environment,-13.90892,0,0,1.271371,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,Stephen Daniel,Ron Wright,3,Fundamentals (non-polling factors),-10.24193,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,Stephen Daniel,Ron Wright,2,CANTOR (analysis of comparable disticts),-10.89871,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,Stephen Daniel,Ron Wright,1,Polls adjusted for house effects & other factors,-7.897442,1.110035,1.110035,1.110035,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,Carolyn Salter,Lance Gooden,4,Expert ratings adjusted for national environment,-35.30933,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,Carolyn Salter,Lance Gooden,3,Fundamentals (non-polling factors),-32.99915,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,Carolyn Salter,Lance Gooden,2,CANTOR (analysis of comparable disticts),-36.75438,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,Carolyn Salter,Lance Gooden,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,Russell Foster,Pat Fallon,4,Expert ratings adjusted for national environment,-55.37251,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,Russell Foster,Pat Fallon,3,Fundamentals (non-polling factors),-53.40689,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,Russell Foster,Pat Fallon,2,CANTOR (analysis of comparable disticts),-54.67011,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,Russell Foster,Pat Fallon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,Rashad Lewis,Brian Babin,4,Expert ratings adjusted for national environment,-50.68415,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,Rashad Lewis,Brian Babin,3,Fundamentals (non-polling factors),-47.92037,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,Rashad Lewis,Brian Babin,2,CANTOR (analysis of comparable disticts),-56.60554,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,Rashad Lewis,Brian Babin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,4,Expert ratings adjusted for national environment,39.44487,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,3,Fundamentals (non-polling factors),40.08418,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,2,CANTOR (analysis of comparable disticts),51.0815,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,Lloyd Doggett,Jenny Garcia Sharon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,Filemon Vela,Rey Gonzalez,4,Expert ratings adjusted for national environment,28.33759,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,Filemon Vela,Rey Gonzalez,3,Fundamentals (non-polling factors),28.68376,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,Filemon Vela,Rey Gonzalez,2,CANTOR (analysis of comparable disticts),40.65079,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,Filemon Vela,Rey Gonzalez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,Marc Veasey,Fabian Vasquez,4,Expert ratings adjusted for national environment,50.17047,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,Marc Veasey,Fabian Vasquez,3,Fundamentals (non-polling factors),50.06068,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,Marc Veasey,Fabian Vasquez,2,CANTOR (analysis of comparable disticts),68.10854,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,Marc Veasey,Fabian Vasquez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-32,Colin Allred,Genevieve Collins,4,Expert ratings adjusted for national environment,14.14991,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-32,Colin Allred,Genevieve Collins,3,Fundamentals (non-polling factors),5.040991,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-32,Colin Allred,Genevieve Collins,2,CANTOR (analysis of comparable disticts),10.13525,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-32,Colin Allred,Genevieve Collins,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-3,Lulu Seikaly,Van Taylor,4,Expert ratings adjusted for national environment,-10.33395,0,0,1.375923,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-3,Lulu Seikaly,Van Taylor,3,Fundamentals (non-polling factors),-18.58821,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-3,Lulu Seikaly,Van Taylor,2,CANTOR (analysis of comparable disticts),-14.95511,.6803414,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-3,Lulu Seikaly,Van Taylor,1,Polls adjusted for house effects & other factors,-4.711147,1.319659,1.319659,1.319659,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-31,Donna Imam,John Carter,4,Expert ratings adjusted for national environment,-16.15586,0,0,1.19624,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-31,Donna Imam,John Carter,3,Fundamentals (non-polling factors),-12.67558,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-31,Donna Imam,John Carter,2,CANTOR (analysis of comparable disticts),-12.10955,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-31,Donna Imam,John Carter,1,Polls adjusted for house effects & other factors,-8.911793,.9593977,.9593977,.9593977,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-30,Eddie Bernice Johnson,Tre Pennie,4,Expert ratings adjusted for national environment,52.85955,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-30,Eddie Bernice Johnson,Tre Pennie,3,Fundamentals (non-polling factors),51.64424,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-30,Eddie Bernice Johnson,Tre Pennie,2,CANTOR (analysis of comparable disticts),79.98466,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-30,Eddie Bernice Johnson,Tre Pennie,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-29,Sylvia Garcia,Jaimy Blanco,4,Expert ratings adjusted for national environment,47.13701,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-29,Sylvia Garcia,Jaimy Blanco,3,Fundamentals (non-polling factors),47.44825,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-29,Sylvia Garcia,Jaimy Blanco,2,CANTOR (analysis of comparable disticts),61.57159,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-29,Sylvia Garcia,Jaimy Blanco,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-28,Henry Cuellar,Sandra Whitten,4,Expert ratings adjusted for national environment,33.07228,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-28,Henry Cuellar,Sandra Whitten,3,Fundamentals (non-polling factors),34.502,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-28,Henry Cuellar,Sandra Whitten,2,CANTOR (analysis of comparable disticts),37.74217,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-28,Henry Cuellar,Sandra Whitten,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-27,Ricardo De La Fuente,Michael Cloud,4,Expert ratings adjusted for national environment,-34.76873,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-27,Ricardo De La Fuente,Michael Cloud,3,Fundamentals (non-polling factors),-33.17657,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-27,Ricardo De La Fuente,Michael Cloud,2,CANTOR (analysis of comparable disticts),-30.13041,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-27,Ricardo De La Fuente,Michael Cloud,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-26,Carol H. Iannuzzi,Michael Burgess,4,Expert ratings adjusted for national environment,-35.08361,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-26,Carol H. Iannuzzi,Michael Burgess,3,Fundamentals (non-polling factors),-32.66038,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-26,Carol H. Iannuzzi,Michael Burgess,2,CANTOR (analysis of comparable disticts),-37.42088,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-26,Carol H. Iannuzzi,Michael Burgess,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-25,Julie Oliver,Roger Williams,4,Expert ratings adjusted for national environment,-13.90892,0,0,1.336967,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-25,Julie Oliver,Roger Williams,3,Fundamentals (non-polling factors),-8.137352,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-25,Julie Oliver,Roger Williams,2,CANTOR (analysis of comparable disticts),-13.27171,.7584463,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-25,Julie Oliver,Roger Williams,1,Polls adjusted for house effects & other factors,-5.189457,1.241554,1.241554,1.241554,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-24,Candace Valenzuela,Beth Van Duyne,4,Expert ratings adjusted for national environment,4.107485,0,0,1.356197,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-24,Candace Valenzuela,Beth Van Duyne,3,Fundamentals (non-polling factors),-7.080392,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-24,Candace Valenzuela,Beth Van Duyne,2,CANTOR (analysis of comparable disticts),-3.279948,.7198907,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-24,Candace Valenzuela,Beth Van Duyne,1,Polls adjusted for house effects & other factors,1.569668,1.280109,1.280109,1.280109,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-23,Gina Ortiz Jones,Tony Gonzales,4,Expert ratings adjusted for national environment,4.107485,0,0,1.285263,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-23,Gina Ortiz Jones,Tony Gonzales,3,Fundamentals (non-polling factors),6.646025,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-23,Gina Ortiz Jones,Tony Gonzales,2,CANTOR (analysis of comparable disticts),5.677541,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-23,Gina Ortiz Jones,Tony Gonzales,1,Polls adjusted for house effects & other factors,3.921925,1.137887,1.137887,1.137887,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-22,Sri Preston Kulkarni,Troy Nehls,4,Expert ratings adjusted for national environment,-4.068564,0,0,1.540526,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-22,Sri Preston Kulkarni,Troy Nehls,3,Fundamentals (non-polling factors),-6.349823,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-22,Sri Preston Kulkarni,Troy Nehls,2,CANTOR (analysis of comparable disticts),-4.9527,.3503158,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-22,Sri Preston Kulkarni,Troy Nehls,1,Polls adjusted for house effects & other factors,-.6538239,1.649684,1.649684,1.649684,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-2,Sima Ladjevardian,Dan Crenshaw,4,Expert ratings adjusted for national environment,-17.94858,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-2,Sima Ladjevardian,Dan Crenshaw,3,Fundamentals (non-polling factors),-23.28885,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-2,Sima Ladjevardian,Dan Crenshaw,2,CANTOR (analysis of comparable disticts),-19.43271,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-2,Sima Ladjevardian,Dan Crenshaw,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-21,Wendy Davis,Chip Roy,4,Expert ratings adjusted for national environment,-4.068564,0,0,1.287254,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-21,Wendy Davis,Chip Roy,3,Fundamentals (non-polling factors),-4.455885,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-21,Wendy Davis,Chip Roy,2,CANTOR (analysis of comparable disticts),-10.97204,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-21,Wendy Davis,Chip Roy,1,Polls adjusted for house effects & other factors,-1.829582,1.141879,1.141879,1.141879,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-20,Joaquin Castro,Mauro Garza,4,Expert ratings adjusted for national environment,35.40885,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-20,Joaquin Castro,Mauro Garza,3,Fundamentals (non-polling factors),36.58025,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-20,Joaquin Castro,Mauro Garza,2,CANTOR (analysis of comparable disticts),42.45547,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-20,Joaquin Castro,Mauro Garza,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-19,Tom Watson,Jodey Arrington,4,Expert ratings adjusted for national environment,-55.53404,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-19,Tom Watson,Jodey Arrington,3,Fundamentals (non-polling factors),-53.02591,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-19,Tom Watson,Jodey Arrington,2,CANTOR (analysis of comparable disticts),-59.33897,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-19,Tom Watson,Jodey Arrington,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-18,Sheila Jackson Lee,Wendell Champion,4,Expert ratings adjusted for national environment,49.44591,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-18,Sheila Jackson Lee,Wendell Champion,3,Fundamentals (non-polling factors),48.37085,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-18,Sheila Jackson Lee,Wendell Champion,2,CANTOR (analysis of comparable disticts),75.4027,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-18,Sheila Jackson Lee,Wendell Champion,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-17,Rick Kennedy,Pete Sessions,4,Expert ratings adjusted for national environment,-24.42055,0,0,1.041914,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-17,Rick Kennedy,Pete Sessions,3,Fundamentals (non-polling factors),-20.63629,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-17,Rick Kennedy,Pete Sessions,2,CANTOR (analysis of comparable disticts),-9.676799,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-17,Rick Kennedy,Pete Sessions,1,Polls adjusted for house effects & other factors,-6.599655,.649979,.649979,.649979,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,4,Expert ratings adjusted for national environment,39.43123,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,3,Fundamentals (non-polling factors),39.39567,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,2,CANTOR (analysis of comparable disticts),56.67439,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-16,Veronica Escobar,Irene Armendariz-Jackson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,4,Expert ratings adjusted for national environment,20.45575,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,3,Fundamentals (non-polling factors),15.32929,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,2,CANTOR (analysis of comparable disticts),33.39597,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-15,Vicente Gonzalez,Monica De La Cruz Hernandez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-14,Adrienne Bell,Randy Weber,4,Expert ratings adjusted for national environment,-26.70282,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-14,Adrienne Bell,Randy Weber,3,Fundamentals (non-polling factors),-23.63932,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-14,Adrienne Bell,Randy Weber,2,CANTOR (analysis of comparable disticts),-25.55231,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-14,Adrienne Bell,Randy Weber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-13,Gus Trujillo,Ronny Jackson,4,Expert ratings adjusted for national environment,-65.11757,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-13,Gus Trujillo,Ronny Jackson,3,Fundamentals (non-polling factors),-62.95921,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-13,Gus Trujillo,Ronny Jackson,2,CANTOR (analysis of comparable disticts),-66.01908,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-13,Gus Trujillo,Ronny Jackson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-12,Lisa Welch,Kay Granger,4,Expert ratings adjusted for national environment,-40.23407,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-12,Lisa Welch,Kay Granger,3,Fundamentals (non-polling factors),-38.16857,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-12,Lisa Welch,Kay Granger,2,CANTOR (analysis of comparable disticts),-40.18223,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-12,Lisa Welch,Kay Granger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-1,Hank Gilbert,Louie Gohmert,4,Expert ratings adjusted for national environment,-43.98402,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-1,Hank Gilbert,Louie Gohmert,3,Fundamentals (non-polling factors),-40.54372,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-1,Hank Gilbert,Louie Gohmert,2,CANTOR (analysis of comparable disticts),-55.47173,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-1,Hank Gilbert,Louie Gohmert,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-11,Jon Mark Hogg,August Pfluger,4,Expert ratings adjusted for national environment,-61.01151,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-11,Jon Mark Hogg,August Pfluger,3,Fundamentals (non-polling factors),-58.79018,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-11,Jon Mark Hogg,August Pfluger,2,CANTOR (analysis of comparable disticts),-62.43576,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-11,Jon Mark Hogg,August Pfluger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-10,Mike Siegel,Michael T. McCaul,4,Expert ratings adjusted for national environment,-6.307516,0,0,1.252972,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-10,Mike Siegel,Michael T. McCaul,3,Fundamentals (non-polling factors),-22.31624,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-10,Mike Siegel,Michael T. McCaul,2,CANTOR (analysis of comparable disticts),-9.844928,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-10,Mike Siegel,Michael T. McCaul,1,Polls adjusted for house effects & other factors,-5.978806,1.073145,1.073145,1.073145,40000,20:52:33  2 Nov 2020
